Activity index,Activity name,Item ID,Item name,Completed,Requires previous,Active,Exact,Independent,Drop rate (attempts),E&I,E,I,Neither^(-1)
64,Opening hard caskets,7329,Red firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,27,n/a,n/a,n/a,0.03703703704
64,Opening hard caskets,7330,Green firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,27,n/a,n/a,n/a,0.03703703704
64,Opening hard caskets,7331,Blue firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,27,n/a,n/a,n/a,0.03703703704
64,Opening hard caskets,10326,Purple firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,27,n/a,n/a,n/a,0.03703703704
64,Opening hard caskets,10327,White firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,27,n/a,n/a,n/a,0.03703703704
64,Opening hard caskets,20238,Charge dragonstone jewellery scroll,TRUE,FALSE,FALSE,FALSE,FALSE,68,n/a,n/a,n/a,0.01470588235
64,Opening hard caskets,10476,Purple sweets,TRUE,FALSE,FALSE,FALSE,FALSE,4,n/a,n/a,n/a,0.25
65,Opening elite caskets,23185,Ring of 3rd age,FALSE,FALSE,TRUE,FALSE,FALSE,1540,n/a,n/a,n/a,0.0006493506494
65,Opening elite caskets,12526,Fury ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12534,Dragon chainbody ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12536,Dragon legs/skirt ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12532,Dragon sq shield ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12538,Dragon full helm ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,20002,Dragon scimitar ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12530,Light infinity colour kit,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12528,Dark infinity colour kit,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19997,Holy wraps,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19994,Ranger gloves,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12596,Rangers' tunic,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,23249,Rangers' tights,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12381,Black d'hide body (g),TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12383,Black d'hide chaps (g),FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12385,Black d'hide body (t),FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12387,Black d'hide chaps (t),TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12397,Royal crown,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12439,Royal sceptre,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12393,Royal gown top,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12395,Royal gown bottom,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12351,Musketeer hat,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12441,Musketeer tabard,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12443,Musketeer pants,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19958,Dark tuxedo jacket,TRUE,FALSE,FALSE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19964,Dark trousers,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19967,Dark tuxedo shoes,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19961,Dark tuxedo cuffs,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19970,Dark bow tie,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19973,Light tuxedo jacket,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19979,Light trousers,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19982,Light tuxedo shoes,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19976,Light tuxedo cuffs,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19985,Light bow tie,FALSE,FALSE,TRUE,FALSE,FALSE,2550,n/a,n/a,n/a,0.0003921568627
65,Opening elite caskets,19943,Arceuus scarf,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19946,Hosidius scarf,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19952,Piscarilius scarf,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19955,Shayzien scarf,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19949,Lovakengj scarf,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12363,Bronze dragon mask,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12365,Iron dragon mask,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12367,Steel dragon mask,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12369,Mithril dragon mask,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,23270,Adamant dragon mask,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,23273,Rune dragon mask,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12357,Katana,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12373,Dragon cane,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12335,Briefcase,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19991,Bucket helm,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,19988,Blacksmith's helm,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12540,Deerstalker,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12430,Afro,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12355,Big pirate hat,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12432,Top hat,FALSE,FALSE,TRUE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12353,Monocle,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,12337,Sagacious spectacles,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,23246,Fremennik kilt,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,23252,Giant boot,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,23255,Uri's hat,TRUE,FALSE,FALSE,FALSE,FALSE,255,n/a,n/a,n/a,0.003921568627
65,Opening elite caskets,20005,Ring of nature,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,12371,Lava dragon mask,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,20014,3rd age pickaxe,FALSE,FALSE,TRUE,FALSE,FALSE,201250,n/a,n/a,n/a,0.000004968944099
65,Opening elite caskets,20011,3rd age axe,FALSE,FALSE,TRUE,FALSE,FALSE,201250,n/a,n/a,n/a,0.000004968944099
65,Opening elite caskets,12426,3rd age longsword,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,12422,3rd age wand,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,12437,3rd age cloak,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,12424,3rd age bow,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10334,3rd age range coif,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10330,3rd age range top,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10332,3rd age range legs,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10336,3rd age vambraces,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10338,3rd age robe top,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10340,3rd age robe,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10342,3rd age mage hat,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10344,3rd age amulet,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,23242,3rd age plateskirt,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10346,3rd age platelegs,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10348,3rd age platebody,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10350,3rd age full helmet,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,10352,3rd age kiteshield,FALSE,FALSE,TRUE,FALSE,FALSE,39955,n/a,n/a,n/a,0.00002502815668
65,Opening elite caskets,23339,3rd age druidic robe bottoms,FALSE,FALSE,TRUE,FALSE,FALSE,201250,n/a,n/a,n/a,0.000004968944099
65,Opening elite caskets,23336,3rd age druidic robe top,FALSE,FALSE,TRUE,FALSE,FALSE,201250,n/a,n/a,n/a,0.000004968944099
65,Opening elite caskets,23342,3rd age druidic staff,FALSE,FALSE,TRUE,FALSE,FALSE,201250,n/a,n/a,n/a,0.000004968944099
65,Opening elite caskets,23345,3rd age druidic cloak,FALSE,FALSE,TRUE,FALSE,FALSE,201250,n/a,n/a,n/a,0.000004968944099
65,Opening elite caskets,12389,Gilded scimitar,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,12391,Gilded boots,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,3481,Gilded platebody,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,3483,Gilded platelegs,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,3485,Gilded plateskirt,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,3486,Gilded full helm,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,3488,Gilded kiteshield,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,20146,Gilded med helm,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,20149,Gilded chainbody,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,20152,Gilded sq shield,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,20155,Gilded 2h sword,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,20158,Gilded spear,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,20161,Gilded hasta,FALSE,FALSE,TRUE,FALSE,FALSE,6452,n/a,n/a,n/a,0.0001549907006
65,Opening elite caskets,23258,Gilded coif,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,23261,Gilded d'hide vambraces,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,23264,Gilded d'hide body,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,23267,Gilded d'hide chaps,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,23276,Gilded pickaxe,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,23279,Gilded axe,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,23282,Gilded spade,FALSE,FALSE,TRUE,FALSE,FALSE,2933,n/a,n/a,n/a,0.000340947835
65,Opening elite caskets,3827,Saradomin page 1,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3831,Zamorak page 1,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3835,Guthix page 1,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12613,Bandos page 1,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12617,Armadyl page 1,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12621,Ancient page 1,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3828,Saradomin page 2,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3832,Zamorak page 2,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3836,Guthix page 2,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12614,Bandos page 2,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12618,Armadyl page 2,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12622,Ancient page 2,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3829,Saradomin page 3,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3833,Zamorak page 3,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3837,Guthix page 3,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12615,Bandos page 3,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12619,Armadyl page 3,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12623,Ancient page 3,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3830,Saradomin page 4,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3834,Zamorak page 4,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,3838,Guthix page 4,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12616,Bandos page 4,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12620,Armadyl page 4,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,12624,Ancient page 4,TRUE,FALSE,FALSE,FALSE,FALSE,155,n/a,n/a,n/a,0.006451612903
65,Opening elite caskets,20220,Holy blessing,TRUE,FALSE,FALSE,FALSE,FALSE,129,n/a,n/a,n/a,0.007751937984
65,Opening elite caskets,20223,Unholy blessing,TRUE,FALSE,FALSE,FALSE,FALSE,129,n/a,n/a,n/a,0.007751937984
65,Opening elite caskets,20226,Peaceful blessing,TRUE,FALSE,FALSE,FALSE,FALSE,129,n/a,n/a,n/a,0.007751937984
65,Opening elite caskets,20232,War blessing,TRUE,FALSE,FALSE,FALSE,FALSE,129,n/a,n/a,n/a,0.007751937984
65,Opening elite caskets,20229,Honourable blessing,TRUE,FALSE,FALSE,FALSE,FALSE,129,n/a,n/a,n/a,0.007751937984
65,Opening elite caskets,20235,Ancient blessing,TRUE,FALSE,FALSE,FALSE,FALSE,129,n/a,n/a,n/a,0.007751937984
65,Opening elite caskets,12402,Nardah teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12411,Mos le'harmless teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12406,Mort'ton teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12404,Feldip hills teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12405,Lunar isle teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12403,Digsite teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12408,Piscatoris teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12407,Pest control teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12409,Tai bwo wannai teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12642,Lumberyard teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,12410,Iorwerth camp teleport,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,21387,Master scroll book (empty),TRUE,FALSE,FALSE,FALSE,FALSE,71,n/a,n/a,n/a,0.01408450704
65,Opening elite caskets,7329,Red firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
65,Opening elite caskets,7330,Green firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
65,Opening elite caskets,7331,Blue firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
65,Opening elite caskets,10326,Purple firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
65,Opening elite caskets,10327,White firelighter,TRUE,FALSE,FALSE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
65,Opening elite caskets,20238,Charge dragonstone jewellery scroll,TRUE,FALSE,FALSE,FALSE,FALSE,41,n/a,n/a,n/a,0.0243902439
65,Opening elite caskets,10476,Purple sweets,TRUE,FALSE,FALSE,FALSE,FALSE,5,n/a,n/a,n/a,0.2
66,Opening master caskets,23185,Ring of 3rd age,FALSE,FALSE,TRUE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
66,Opening master caskets,19730,Bloodhound,FALSE,FALSE,TRUE,FALSE,FALSE,1000,n/a,n/a,n/a,0.001
66,Opening master caskets,20068,Armadyl godsword ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,567,n/a,n/a,n/a,0.00176366843
66,Opening master caskets,20071,Bandos godsword ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,567,n/a,n/a,n/a,0.00176366843
66,Opening master caskets,20074,Saradomin godsword ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,567,n/a,n/a,n/a,0.00176366843
66,Opening master caskets,20077,Zamorak godsword ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,567,n/a,n/a,n/a,0.00176366843
66,Opening master caskets,20065,Occult ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20062,Torture ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,22246,Anguish ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20143,Dragon defender ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,22239,Dragon kiteshield ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,4255,n/a,n/a,n/a,0.0002350176263
66,Opening master caskets,22236,Dragon platebody ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,23348,Tormented ornament kit,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20128,Hood of darkness,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20131,Robe top of darkness,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20137,Robe bottom of darkness,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20134,Gloves of darkness,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20140,Boots of darkness,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20035,Samurai kasa,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20038,Samurai shirt,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20044,Samurai greaves,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20047,Samurai boots,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20041,Samurai gloves,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20095,Ankou mask,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20098,Ankou top,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20101,Ankou gloves,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20107,Ankou socks,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20104,Ankou's leggings,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20080,Mummy's head,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20092,Mummy's feet,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20086,Mummy's hands,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20089,Mummy's legs,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20083,Mummy's body,FALSE,FALSE,TRUE,FALSE,FALSE,2128,n/a,n/a,n/a,0.000469924812
66,Opening master caskets,20125,Shayzien hood,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20116,Hosidius hood,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20113,Arceuus hood,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20122,Piscarilius hood,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20119,Lovakengj hood,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20020,Lesser demon mask,TRUE,FALSE,FALSE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20023,Greater demon mask,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
66,Opening master caskets,20026,Black demon mask,FALSE,FALSE,TRUE,FALSE,FALSE,142,n/a,n/a,n/a,0.007042253521
